Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
"Gamma.exact/importance/monad-bayes sampler/50304",8.506723606250234e-2,8.468458282908227e-2,8.597792140121728e-2,1.3651078207408754e-3,5.82381282063645e-4,2.5042467925500862e-3
"Gamma.exact/importance/monad-bayes sampler/57344",9.500163293571944e-2,9.481711514512284e-2,9.518495625563256e-2,4.88032304926202e-4,3.786415079403056e-4,6.676799681086684e-4
"Gamma.exact/importance/monad-bayes sampler/64384",0.10800736686082724,0.10768404870467191,0.10832284993281754,7.956523220264194e-4,6.317277601883905e-4,1.0056681813878719e-3
"Gamma.exact/importance/random-fu sampler/1024",1.7493602547748067e-3,1.7419010082120661e-3,1.7596674448484134e-3,3.9898119937548984e-5,3.189526770241083e-5,5.6214909293103494e-5
"Gamma.exact/importance/random-fu sampler/8064",1.4319771015276424e-2,1.4269265272470657e-2,1.437050502149659e-2,1.9092751962877127e-4,1.5151312702416862e-4,2.5018153147684976e-4
"Gamma.exact/importance/random-fu sampler/15104",2.7080990068398824e-2,2.701379987826778e-2,2.715652995139933e-2,2.3895090289122647e-4,1.9498116558657838e-4,3.109550206260516e-4
"Gamma.exact/importance/random-fu sampler/22144",4.007868830666758e-2,3.9892354979741584e-2,4.034346502574956e-2,6.393637889601995e-4,4.4449635193399687e-4,9.048294355076879e-4
"Gamma.exact/importance/random-fu sampler/29184",5.2977958725722626e-2,5.285008700112903e-2,5.316702534934114e-2,4.5717140566843475e-4,3.4168985582500147e-4,6.843287315543528e-4
"Gamma.exact/importance/random-fu sampler/36224",6.544525125630943e-2,6.524848686359827e-2,6.569349951763746e-2,5.851425197914681e-4,3.947622910257466e-4,9.829832922864136e-4
"Gamma.exact/importance/random-fu sampler/43264",7.866267742421795e-2,7.837736756246644e-2,7.902629272225611e-2,8.240488990236219e-4,5.691921237632893e-4,1.3524697117299185e-3
"Gamma.exact/importance/random-fu sampler/50304",9.145843123111032e-2,9.121588510436608e-2,9.171675453506291e-2,6.185934373459785e-4,5.11771225083774e-4,7.805036132438453e-4
"Gamma.exact/importance/random-fu sampler/57344",0.1075193888480948,0.1072351432456046,0.10791751372955614,8.088303564193293e-4,6.068535354161006e-4,1.0845415306882883e-3
"Gamma.exact/importance/random-fu sampler/64384",0.11607152899701674,0.11551163937053718,0.11709469200843739,1.7253523676982227e-3,1.0772239300147768e-3,2.457618867901525e-3
"Gamma.exact/smc/monad-bayes sampler/1024",8.220157462506164e-3,8.183636834258205e-3,8.25727772075122e-3,1.3969718649719192e-4,1.1648755409232181e-4,1.762911739650626e-4
"Gamma.exact/smc/monad-bayes sampler/8064",6.532223560370884e-2,6.514859699172011e-2,6.549345367356181e-2,4.7149159866489927e-4,3.789066791451633e-4,6.460199426618849e-4
"Gamma.exact/smc/monad-bayes sampler/15104",0.12462715813251848,0.12409143511563529,0.12516294680194912,1.256852991887777e-3,9.670360749810266e-4,1.6439552614238718e-3
"Gamma.exact/smc/monad-bayes sampler/22144",0.1817978920139834,0.1813167684263521,0.18211447926358243,8.384632838640643e-4,5.250954567050243e-4,1.3443627944250854e-3
"Gamma.exact/smc/monad-bayes sampler/29184",0.2394056501387916,0.23838487575863013,0.24036010536066604,1.8573360571653415e-3,1.3035292136448862e-3,2.712193364202923e-3
"Gamma.exact/smc/monad-bayes sampler/36224",0.29923873003630236,0.2980422859767887,0.3009801155611697,2.730128325233055e-3,1.7964392652268456e-3,3.804930615026379e-3
"Gamma.exact/smc/monad-bayes sampler/43264",0.35589540877929005,0.3549696186810537,0.357200453832397,1.975802051821043e-3,1.1242702751953926e-3,3.27707909002473e-3
"Gamma.exact/smc/monad-bayes sampler/50304",0.41372729753709636,0.4125339625532984,0.41553097731684774,2.5986752931222395e-3,1.4486722549389168e-3,3.9159816063756795e-3
"Gamma.exact/smc/monad-bayes sampler/57344",0.4721578993222307,0.47038107740930524,0.47562033561742706,3.8415427987820916e-3,1.1889857621433957e-3,6.312400455334418e-3
"Gamma.exact/smc/monad-bayes sampler/64384",0.5316820244144005,0.5305770223241346,0.5334160023797105,2.2709224174056e-3,1.2056438519139844e-3,3.516670620022461e-3
"Gamma.exact/smc/random-fu sampler/1024",6.589357229769154e-3,6.564901635868928e-3,6.617437211820759e-3,1.0427411556432593e-4,8.470342627801306e-5,1.35264113483052e-4
"Gamma.exact/smc/random-fu sampler/8064",5.72870410190957e-2,5.704552484626046e-2,5.759160578677358e-2,7.411007498537932e-4,5.335216573047943e-4,1.1590065339359362e-3
"Gamma.exact/smc/random-fu sampler/15104",0.10782925493435322,0.10729922927799553,0.10832125888103544,1.249182109455829e-3,9.266132856140368e-4,1.7737900942869428e-3
"Gamma.exact/smc/random-fu sampler/22144",0.15834099602249968,0.1575091794345484,0.1589207860538715,1.6320916892554344e-3,1.0315381771146856e-3,2.2685777204611334e-3
"Gamma.exact/smc/random-fu sampler/29184",0.2094225067710599,0.20820953329036695,0.21070053235953817,2.650377878681451e-3,2.0438171684759067e-3,3.5887398601983133e-3
"Gamma.exact/smc/random-fu sampler/36224",0.25551264322028067,0.253987002024037,0.2579183732997955,3.677793086892971e-3,2.2680298665387847e-3,5.8364979570044e-3
"Gamma.exact/smc/random-fu sampler/43264",0.3101187022932939,0.3083472207922191,0.312534437761195,3.8714517245752363e-3,2.3264566688971e-3,5.538828532483288e-3
"Gamma.exact/smc/random-fu sampler/50304",0.362217023653808,0.3591432874316821,0.3668966803406983,6.8548919618088835e-3,3.839999832356625e-3,1.1564438651129945e-2
"Gamma.exact/smc/random-fu sampler/57344",0.4112960950065432,0.4054281477452023,0.41473562716416995,7.4675463818280104e-3,2.7615259807552495e-3,1.0103181449913182e-2
"Gamma.exact/smc/random-fu sampler/64384",0.4585355070614361,0.4537825459055162,0.4617643455915663,6.1835096797425645e-3,3.333016435580923e-3,8.698387577940399e-3
"Gamma.exact/mh by time/monad-bayes sampler/1024",1.4365940378299634e-2,1.4300325013779236e-2,1.444825929335367e-2,2.7237729834199767e-4,2.1985339320271602e-4,3.4806595132510576e-4
"Gamma.exact/mh by time/monad-bayes sampler/8064",0.11218289862918579,0.11186261353815212,0.11262993605293994,9.079248381576354e-4,6.359959926946214e-4,1.3401927571404105e-3
"Gamma.exact/mh by time/monad-bayes sampler/15104",0.2115593541316491,0.21069276830234143,0.21243473440014685,1.7043691146974996e-3,1.291379162795098e-3,2.2597698982776927e-3
"Gamma.exact/mh by time/monad-bayes sampler/22144",0.3116321578656263,0.3105024605626735,0.3129736964265378,2.360774912579374e-3,1.5604799873655787e-3,3.6327676848372675e-3
"Gamma.exact/mh by time/monad-bayes sampler/29184",0.4103831577024869,0.409405200168343,0.41150336236047946,1.8179801213609795e-3,1.2285138059319307e-3,2.9101731992114263e-3
"Gamma.exact/mh by time/monad-bayes sampler/36224",0.5284161508048273,0.5188172926724921,0.5343283701230981,1.2080195986703545e-2,2.461917077352418e-3,1.511828527212557e-2
"Gamma.exact/mh by time/monad-bayes sampler/43264",0.6082099235331632,0.6065347526594576,0.6120348517453748,3.7440359697745234e-3,1.32382352563359e-3,6.058250343662111e-3
"Gamma.exact/mh by time/monad-bayes sampler/50304",0.7100673368154593,0.7084683866376924,0.712367907310715,2.878408125380839e-3,1.7564766499961215e-3,4.3020614938014e-3
"Gamma.exact/mh by time/monad-bayes sampler/57344",0.8030004036647507,0.8005800660334479,0.8057170394590398,3.906860807726778e-3,2.785091651627788e-3,5.5891512909110735e-3
"Gamma.exact/mh by time/monad-bayes sampler/64384",0.902952668385386,0.8988464871129899,0.9097656116381824,6.819975157494315e-3,3.4616837428954944e-3,9.920761325038295e-3
"Gamma.exact/mh by time/random-fu sampler/1024",1.157095359995198e-2,1.152468403772364e-2,1.1619312397926912e-2,1.85727570960004e-4,1.576356753956626e-4,2.3785876477708367e-4
"Gamma.exact/mh by time/random-fu sampler/8064",9.211122197448063e-2,9.172310811907339e-2,9.245763037308456e-2,9.052475307040896e-4,6.660551166459737e-4,1.2180923588701014e-3
"Gamma.exact/mh by time/random-fu sampler/15104",0.17247946342246756,0.17191588619514278,0.17310906526615152,1.2639185579841384e-3,9.38619961989577e-4,1.6862113953663273e-3
"Gamma.exact/mh by time/random-fu sampler/22144",0.252542727540055,0.25100030337720747,0.2541466354795591,3.08841097209059e-3,2.3930222713321567e-3,4.474441717071587e-3
"Gamma.exact/mh by time/random-fu sampler/29184",0.3312484448212994,0.32996285126651675,0.3324317822222215,2.1812982606414415e-3,1.701231249567034e-3,3.0270752342380107e-3
"Gamma.exact/mh by time/random-fu sampler/36224",0.41660553680538887,0.41334509069378733,0.41826559028319854,4.13592025017298e-3,1.110462512542521e-3,6.954644662368905e-3
"Gamma.exact/mh by time/random-fu sampler/43264",0.49390873808255276,0.4922482096751479,0.49543952578815886,2.6067933191668306e-3,1.871566157934089e-3,3.4993686165357093e-3
"Gamma.exact/mh by time/random-fu sampler/50304",0.5716809919593981,0.5691263817115898,0.5737388285603003,3.568895647862012e-3,2.6828322279108933e-3,4.575327877905858e-3
"Gamma.exact/mh by time/random-fu sampler/57344",0.6526122714642404,0.6495840189168356,0.6553085650625821,4.457616343463202e-3,3.233573302398012e-3,6.352275143837466e-3
"Gamma.exact/mh by time/random-fu sampler/64384",0.7337101210286184,0.7282779976322958,0.7395616831674932,8.115477299800238e-3,6.01893181313629e-3,1.0612547009520855e-2
"Dice.dice/importance/monad-bayes sampler/1024",5.4622677954946144e-3,5.421592527533324e-3,5.511714230573815e-3,1.9459762090200954e-4,1.7891208785908935e-4,2.1063995899977736e-4
"Dice.dice/importance/monad-bayes sampler/8064",4.2768739461052224e-2,4.235623545036504e-2,4.322007811450429e-2,1.2617869769927488e-3,1.0794193723407028e-3,1.5846411004381805e-3
"Dice.dice/importance/monad-bayes sampler/15104",8.02439472394086e-2,7.95500880828559e-2,8.098411426452742e-2,1.9230112326991233e-3,1.556925372359312e-3,2.521041495750366e-3
"Dice.dice/importance/monad-bayes sampler/22144",0.11834417340156766,0.11707583034057095,0.11981493054673031,3.2836464531594005e-3,2.6939620758109077e-3,3.940144704819316e-3
"Dice.dice/importance/monad-bayes sampler/29184",0.15650159269257882,0.15516757744127124,0.15815224711039588,3.3597801521550825e-3,2.7536764067401477e-3,4.095359624028171e-3
"Dice.dice/importance/monad-bayes sampler/36224",0.1919381428865555,0.18943790898499427,0.1942608379760467,4.874774458190143e-3,4.0310440637508415e-3,6.401861225878233e-3
"Dice.dice/importance/monad-bayes sampler/43264",0.22940430247141033,0.22693608066860424,0.2316991592056352,4.876542620678042e-3,3.5126446665981297e-3,7.709560270945455e-3
"Dice.dice/importance/monad-bayes sampler/50304",0.2645827884328581,0.2624118207804147,0.2663479181556814,3.6770563597429097e-3,2.8120902454449757e-3,5.012860629976655e-3
"Dice.dice/importance/monad-bayes sampler/57344",0.30778811938788025,0.30411483716183313,0.3112699362518063,6.770208404233472e-3,5.242738628603928e-3,9.556748512314714e-3
"Dice.dice/importance/monad-bayes sampler/64384",0.3399266051923978,0.33424844178652113,0.3464206645413191,1.059372618925231e-2,6.547119692912541e-3,1.5939342479225793e-2
"Dice.dice/importance/random-fu sampler/1024",6.217953300294308e-3,6.194402451360645e-3,6.247184050532384e-3,1.1184995858819989e-4,8.834127581969651e-5,1.6017005459595534e-4
"Dice.dice/importance/random-fu sampler/8064",5.5265741601260486e-2,5.506946507232539e-2,5.557147431006575e-2,7.046991406348189e-4,5.140276537608594e-4,1.0758717800580986e-3
"Dice.dice/importance/random-fu sampler/15104",0.10511359397720174,0.1046772701442515,0.10563506918121904,1.1531299480238221e-3,9.396414218162922e-4,1.5022033058369347e-3
"Dice.dice/importance/random-fu sampler/22144",0.15471782644020424,0.15388737255149781,0.1557187458627047,1.978884644299457e-3,1.4184667267857518e-3,2.845900705630268e-3
"Dice.dice/importance/random-fu sampler/29184",0.20465905191404915,0.20348890801369482,0.20607525791558493,2.5380491054704524e-3,1.793171562259553e-3,3.963094176618073e-3
"Dice.dice/importance/random-fu sampler/36224",0.25221277992133606,0.2503791856867728,0.25356994881699496,3.0208542295353056e-3,1.8673749262886573e-3,4.351140681228318e-3
"Dice.dice/importance/random-fu sampler/43264",0.3026438480218396,0.2999958531519382,0.3046028605596853,4.226517416776733e-3,2.698208298743653e-3,6.200011511102109e-3
"Dice.dice/importance/random-fu sampler/50304",0.350961645258793,0.3466632285591697,0.35366183861224615,5.835205504268485e-3,2.6965303283752544e-3,1.0668562370130166e-2
"Dice.dice/importance/random-fu sampler/57344",0.3993770144876521,0.392979101179578,0.4037734087733475,8.63510537941152e-3,3.563210987406195e-3,1.4801610935798478e-2
"Dice.dice/importance/random-fu sampler/64384",0.44923412900918747,0.4459608385531465,0.4519861706709302,5.447888244750176e-3,3.125085003300875e-3,7.469107295525187e-3
"Dice.dice/smc/monad-bayes sampler/1024",2.3284310691592737e-2,2.318355630938823e-2,2.3400284418331682e-2,3.7051023416279235e-4,2.940345778406758e-4,5.11357808729858e-4
"Dice.dice/smc/monad-bayes sampler/8064",0.18405019317469595,0.18339944316733897,0.18505365663608372,1.6168204589080643e-3,1.0548335310465343e-3,2.2146014955425905e-3
"Dice.dice/smc/monad-bayes sampler/15104",0.34483459104105113,0.3421672779817687,0.34638278868545647,3.5341227804732878e-3,1.7273238587220622e-3,5.73797881244753e-3
"Dice.dice/smc/monad-bayes sampler/22144",0.5068906508386687,0.5049971415401812,0.5086674420454718,3.08759583515556e-3,2.0527719582092378e-3,4.394336264225378e-3
"Dice.dice/smc/monad-bayes sampler/29184",0.6663929566639997,0.6649129906840692,0.6685115057643394,2.7291742729931333e-3,1.7683126531249994e-3,3.654448758503275e-3
"Dice.dice/smc/monad-bayes sampler/36224",0.8253429902626993,0.823138014513644,0.8307114333286203,4.837769592976778e-3,1.36006506091131e-3,7.380986169398788e-3
"Dice.dice/smc/monad-bayes sampler/43264",0.9916221808805888,0.9886291915548068,0.9933868881522683,3.123252347152823e-3,1.5086403197334165e-3,4.343574482165504e-3
"Dice.dice/smc/monad-bayes sampler/50304",1.1518777866308834,1.1506802318712115,1.1528354515534693,1.417780448656078e-3,8.672381121464243e-4,2.024931295063996e-3
"Dice.dice/smc/monad-bayes sampler/57344",1.3131654664367112,1.309566659974542,1.3180683695761697,4.9865410109215256e-3,3.791618754646848e-3,5.80545374138543e-3
"Dice.dice/smc/monad-bayes sampler/64384",1.465566687849337,1.458684714912541,1.475436814880488,1.0332647218773172e-2,1.97965021218216e-3,1.3607332544650448e-2
"Dice.dice/smc/random-fu sampler/1024",2.1188945856815217e-2,2.108385130424711e-2,2.1280266343680677e-2,3.5025404494409764e-4,2.496938833926654e-4,5.01977747211583e-4
"Dice.dice/smc/random-fu sampler/8064",0.16968480341684855,0.16787212469205237,0.17085085910674624,3.2063781891653034e-3,2.2013485098182385e-3,5.051579556561097e-3
"Dice.dice/smc/random-fu sampler/15104",0.3160159155482823,0.3136118822238035,0.31855288781120544,4.440224632685962e-3,3.260573150221266e-3,5.711013848716106e-3
"Dice.dice/smc/random-fu sampler/22144",0.4711071149860909,0.46792976736996394,0.4750314725411589,5.902776327290639e-3,2.9505865264289393e-3,8.211933201575036e-3
"Dice.dice/smc/random-fu sampler/29184",0.617779586746739,0.6101075531311417,0.6218552918308531,8.335539099928322e-3,3.5057193823452184e-3,1.3646885291116873e-2
"Dice.dice/smc/random-fu sampler/36224",0.7707700686020125,0.7540352610099393,0.7829753778959606,2.1077297256417365e-2,1.1139375444410064e-2,3.50044114840062e-2
"Dice.dice/smc/random-fu sampler/43264",0.9170599693224798,0.9090891806519683,0.9237955791481104,1.0270699954570481e-2,7.0857143666427464e-3,1.3180666609530843e-2
"Dice.dice/smc/random-fu sampler/50304",1.0724591683115114,1.0619945924878635,1.0816208881922431,1.316343280284851e-2,1.0199228510223195e-2,1.5458884321914411e-2
"Dice.dice/smc/random-fu sampler/57344",1.2221981336640284,1.216295694322716,1.2284773880662478,7.951172574349805e-3,4.306458037064332e-3,1.0501947081743911e-2
"Dice.dice/smc/random-fu sampler/64384",1.3617475014333635,1.3437687815997366,1.3734519293720433,1.923857194985176e-2,8.173474428391867e-3,2.7464852715307617e-2
"Dice.dice/mh by time/monad-bayes sampler/1024",4.078460664698434e-2,4.0621010970232616e-2,4.101342914581415e-2,5.992634795696325e-4,4.5432491567848907e-4,8.500446054957091e-4
"Dice.dice/mh by time/monad-bayes sampler/8064",0.32106414059923577,0.31986470577715337,0.322048577971984,1.9271917831079584e-3,1.3101526325104461e-3,2.909928259788982e-3
"Dice.dice/mh by time/monad-bayes sampler/15104",0.5986336941687976,0.5959432458832783,0.6015888198408439,4.373831216128099e-3,3.1800639415514864e-3,5.503218419813987e-3
"Dice.dice/mh by time/monad-bayes sampler/22144",0.8810575350917192,0.8783241082412334,0.8860993035863941,4.833309205361104e-3,2.235529462066362e-3,8.013588832790722e-3
"Dice.dice/mh by time/monad-bayes sampler/29184",1.1537633719502312,1.1443439921768785,1.1607884177785022,9.859567212419288e-3,7.470355549023407e-3,1.187550729828937e-2
"Dice.dice/mh by time/monad-bayes sampler/36224",1.4501678323805562,1.4453740827259451,1.4539807209017699,5.391567706220645e-3,2.328014505060483e-3,7.5214463576229774e-3
"Dice.dice/mh by time/monad-bayes sampler/43264",1.7286765022503814,1.7238630649328432,1.732471616454395,5.653791186234149e-3,3.0698558592936326e-3,7.935134198244828e-3
"Dice.dice/mh by time/monad-bayes sampler/50304",2.0143072452064263,2.005953296604917,2.0195636157412173,7.926361649455628e-3,0.0,9.104300829666002e-3
"Dice.dice/mh by time/monad-bayes sampler/57344",2.2915294146501535,2.282434162208493,2.307213926138145,1.3640855038708441e-2,0.0,1.4306603375239755e-2
"Dice.dice/mh by time/monad-bayes sampler/64384",2.574987259066617,2.568373623207127,2.579593699710814,6.9286584026576545e-3,0.0,7.978589237799033e-3
"Dice.dice/mh by time/random-fu sampler/1024",3.904559345075127e-2,3.895935594774619e-2,3.917748106185231e-2,3.2680990374337046e-4,2.622087859220769e-4,4.154174871797098e-4
"Dice.dice/mh by time/random-fu sampler/8064",0.3082758655892482,0.3070908597448862,0.30949925274967816,2.1920798478877565e-3,1.7329829496427044e-3,3.0248459899892156e-3
"Dice.dice/mh by time/random-fu sampler/15104",0.5746834666655245,0.5727606325607033,0.5767913365414281,3.188447650701846e-3,2.123892624055759e-3,5.135621473547748e-3
"Dice.dice/mh by time/random-fu sampler/22144",0.8387700455094554,0.8349878452734304,0.8420953027201167,4.948592746430496e-3,3.092185993866979e-3,7.40808908463806e-3
"Dice.dice/mh by time/random-fu sampler/29184",1.1134548433405556,1.1062618903293016,1.1288327198142327,1.2340079923545735e-2,1.2476171335502534e-3,1.619534360951286e-2
"Dice.dice/mh by time/random-fu sampler/36224",1.373266934114016,1.3682860127627656,1.382013409889573,8.167563602011289e-3,2.818269217462601e-3,1.143435650661038e-2
"Dice.dice/mh by time/random-fu sampler/43264",1.6417200372576846,1.6374716216098804,1.6480493818005921,6.571731824973119e-3,1.0893454724996143e-3,8.562052859233142e-3
"Dice.dice/mh by time/random-fu sampler/50304",1.913422356054045,1.9056616241634006,1.9238833970754055,9.992924590674971e-3,4.858422605392264e-3,1.2312619386568269e-2
"Dice.dice/mh by time/random-fu sampler/57344",2.1825440362894946,2.170128738853878,2.1912720184073184,1.3144330786929968e-2,0.0,1.5117308475623837e-2
"Dice.dice/mh by time/random-fu sampler/64384",2.463828534677423,2.4566020134718873,2.476172474206952,1.074205339182103e-2,0.0,1.1299010773554566e-2
"Dice.dice_hard/importance/monad-bayes sampler/1024",2.667415706493305e-3,2.6405519379317038e-3,2.6925730456678725e-3,1.1039976487612443e-4,9.810708079707402e-5,1.2540676817883803e-4
"Dice.dice_hard/importance/monad-bayes sampler/8064",2.09512543632993e-2,2.0648609623970148e-2,2.138013683299659e-2,1.2549227406365875e-3,9.07266944291869e-4,1.6731847838848497e-3
"Dice.dice_hard/importance/monad-bayes sampler/15104",3.858111449695614e-2,3.8247564476995594e-2,3.8979957729448095e-2,1.1269023451351023e-3,9.075746552115781e-4,1.4290671771266517e-3
"Dice.dice_hard/importance/monad-bayes sampler/22144",5.65726180235618e-2,5.569186222228253e-2,5.727192277836354e-2,2.1470415456749476e-3,1.718978758623783e-3,2.5888509206967443e-3
"Dice.dice_hard/importance/monad-bayes sampler/29184",7.448528032149829e-2,7.331352702107982e-2,7.557169074708799e-2,2.9304050892855087e-3,2.4233046070814084e-3,3.593088678379697e-3
"Dice.dice_hard/importance/monad-bayes sampler/36224",9.206126132499222e-2,9.093594728484881e-2,9.306256479734681e-2,2.767836497309058e-3,2.1535552437082607e-3,3.593493401631992e-3
"Dice.dice_hard/importance/monad-bayes sampler/43264",0.10797098870197792,0.1066862561138211,0.1092965309622616,3.2794701556848973e-3,2.694669831060253e-3,3.934751463022984e-3
"Dice.dice_hard/importance/monad-bayes sampler/50304",0.12658373210640794,0.12501767951833584,0.12796704971269768,3.545995128934581e-3,2.8159927470142957e-3,4.655989128180396e-3
"Dice.dice_hard/importance/monad-bayes sampler/57344",0.145244430616334,0.14344946026437774,0.14664137111351747,3.5233694001177915e-3,2.6313448643569817e-3,5.010045139458578e-3
"Dice.dice_hard/importance/monad-bayes sampler/64384",0.16301888025367917,0.16084704917289486,0.1651972883636075,4.7992765952024185e-3,3.8257156026491124e-3,6.367981546204582e-3
"Dice.dice_hard/importance/random-fu sampler/1024",2.882688306546097e-3,2.869699393684228e-3,2.9069801487506533e-3,7.654764738004735e-5,5.1999318624697754e-5,1.3826528102482222e-4
"Dice.dice_hard/importance/random-fu sampler/8064",2.498244982206096e-2,2.4918170333916394e-2,2.508901545205132e-2,2.815981159816596e-4,2.0149343040548067e-4,4.652959983336217e-4
"Dice.dice_hard/importance/random-fu sampler/15104",4.764696960478465e-2,4.745051716138959e-2,4.785187561567197e-2,5.934409205860761e-4,4.572600028426873e-4,8.075983141193827e-4
"Dice.dice_hard/importance/random-fu sampler/22144",6.989336157820242e-2,6.955868376480606e-2,7.035361938691533e-2,1.0403341271131474e-3,7.543358894486496e-4,1.4710455756965686e-3
"Dice.dice_hard/importance/random-fu sampler/29184",9.206521969835944e-2,9.151209975935817e-2,9.250485011620141e-2,1.2575514763435516e-3,8.361685720334334e-4,1.968171368990365e-3
"Dice.dice_hard/importance/random-fu sampler/36224",0.11508721880771766,0.11458937364471942,0.11600590324918442,1.5754182348403194e-3,9.432828014602589e-4,2.6178232074848817e-3
"Dice.dice_hard/importance/random-fu sampler/43264",0.1383470118421379,0.1376807890108723,0.1393797211352701,1.8853092241014348e-3,1.307071512404457e-3,2.979566381490258e-3
