nohup: ignoring input and appending output to 'nohup.out'
monad-bayes-0.1.0.0: benchmarks
Running 1 benchmarks...
Benchmark monad-bayes-bench: RUNNING...

model,reference,algorithm,sampler,test,64,128,256,384,512,768,1024,1536,2048,3072,4096,6144,9984
DPmixture.dpMemClusters,posteriorClustersDist,smc,random-fu sampler,KL divergence,0.3315024376517405,0.4711875801141589,0.12929235251579344,0.21385728460297587,1.765058087262868e-2,9.477072640566582e-3,7.80866558639463e-2,5.4738277463497804e-2,1.816778835981882e-2,2.255864742231628e-2,2.16086246867858e-2,9.761140488380815e-3,4.263364309420643e-2
DPmixture.dpMemClusters,posteriorClustersDist,smc,random-fu sampler,KL divergence,0.43080046785427234,0.3222956435009899,0.31067591476357603,4.721846281281469e-2,0.2327733907891428,6.495738881600903e-2,0.1256628337110628,7.431044232557737e-2,1.2092930091425577e-2,3.638869577664361e-2,3.026913708156458e-2,2.912988161649926e-2,1.783612625845945e-2
DPmixture.dpMemClusters,posteriorClustersDist,smc,random-fu sampler,KL divergence,0.17844421866476293,0.2776869723274378,0.2898380253640217,0.18132445851652554,0.28149646826223096,4.2260614384495056e-2,5.281833188508796e-2,3.983605689793413e-2,0.1926307851224174,4.746015399843518e-2,2.795976642758119e-2,4.2976946232155276e-2,1.5367610459437632e-2
DPmixture.dpMemClusters,posteriorClustersDist,smc,random-fu sampler,KL divergence,1.2022662308304015,0.13360650056506396,0.20192223139956772,0.5851568505473148,5.242866072062534e-2,3.1796484354181226e-2,5.42439897607728e-2,2.9967889183810353e-2,3.833250510955202e-2,7.3433198181487155e-3,3.3476511039512435e-2,8.746762490892344e-3,2.4358521792307356e-2
DPmixture.dpMemClusters,posteriorClustersDist,smc,random-fu sampler,KL divergence,0.3299814330462233,0.12351710523111795,0.1320075956847525,0.18737088922302192,3.622909855663317e-2,9.946070905687233e-2,2.7972070624265835e-2,1.9952154761584608e-2,1.608299505217449e-2,8.448317461678522e-3,8.347229589742843e-3,2.2940439306015782e-2,1.4809025071649053e-2
DPmixture.dpMemClusters,posteriorClustersDist,smc,random-fu sampler,KL divergence,0.2700261287451139,0.21296102485307966,0.18610898567773598,0.1409568633624793,0.22568025993002896,3.0596517985544726e-2,0.1365096770885805,9.534766717464635e-2,3.038165316248148e-2,6.308200064436766e-2,1.2023754085976814e-2,3.2316002499288975e-2,1.9425080955982332e-2
DPmixture.dpMemClusters,posteriorClustersDist,smc,random-fu sampler,KL divergence,0.21008506002442706,0.4417795850001231,0.1319093840539371,9.850138680065199e-2,0.15568309931367527,0.11765578210851467,4.534813871107761e-2,4.620645985913306e-2,4.324676314284704e-2,3.5928365967981504e-2,1.4281993048289095e-2,2.8644152818975536e-2,9.799010274800304e-3
DPmixture.dpMemClusters,posteriorClustersDist,smc,random-fu sampler,KL divergence,0.3262597031126233,0.3945957358736967,0.15130178158990684,9.115135316333947e-2,0.13144194910825702,3.9932654484865555e-2,0.2990982305714359,3.470215060257972e-2,8.656839776593525e-2,2.482383997088496e-2,2.0646425423112128e-2,2.500711703521575e-2,3.1201828505775287e-2
DPmixture.dpMemClusters,posteriorClustersDist,smc,random-fu sampler,KL divergence,0.29142654383183114,0.4790858771815425,6.479505090760744e-2,7.77834750873401e-2,0.14656286356646783,0.18564236948132126,2.9569012937496454e-2,0.12279856431339684,2.2065047015354555e-2,6.755475167642274e-3,7.255299202245843e-2,3.9912874962871395e-2,1.6355123331453565e-2
DPmixture.dpMemClusters,posteriorClustersDist,smc,random-fu sampler,KL divergence,0.371801349817647,0.13048348598333204,0.2936109403753688,0.24878808703565947,3.180578862076414e-2,9.643636142285034e-2,2.759031872011417e-2,1.9946224622583903e-2,1.7322943038240803e-2,2.5057261033541504e-2,1.9303234675624975e-2,1.7134365294647867e-2,7.187634351085458e-3
DPmixture.dpMemClusters,posteriorClustersDist,smc,random-fu sampler,KL divergence,8.94654876489897e-2,0.2059951474980102,0.20521371663328117,1.4798428942131998e-2,7.13441098098447e-2,8.25593752714761e-2,5.2232795797318064e-2,3.326731389487546e-2,2.2823585571577824e-2,2.3561800505502814e-2,0.10713835423374891,8.081399666361684e-3,1.436108483233188e-2
DPmixture.dpMemClusters,posteriorClustersDist,smc,random-fu sampler,KL divergence,0.4014444667121455,0.22699362790763716,4.60560826741252e-2,9.094187730079063e-2,3.815079847711694e-2,6.172924887132131e-2,6.487312146705214e-2,4.673281607558698e-2,3.5570189249749855e-2,0.11692010151069444,1.630023614911406e-2,1.4875944634487593e-2,2.7077808901781766e-2
DPmixture.dpMemClusters,posteriorClustersDist,smc,random-fu sampler,KL divergence,0.22438087388177574,0.3260225014037079,0.1180260539629446,7.395236287938815e-2,8.47277947550335e-2,1.0366633159918627e-2,8.045767069033133e-2,8.050981839123003e-2,5.8470809483014426e-2,1.0208562282075593e-2,1.7686724060821064e-2,1.1419910816585516e-2,7.023210671068482e-3
DPmixture.dpMemClusters,posteriorClustersDist,smc,random-fu sampler,KL divergence,0.27045810312992796,0.22373704531478,0.2130217402626279,0.17052541270571234,1.628274028599938e-2,4.815970910230207e-2,9.512936041566353e-2,5.424933206811747e-2,7.785526673900042e-2,1.2165179051043647e-2,1.7941921900450998e-2,7.988255134362975e-3,3.425349428731267e-2
DPmixture.dpMemClusters,posteriorClustersDist,smc,random-fu sampler,KL divergence,0.6172902105465818,0.27370740760315065,7.26839259647803e-2,5.070536736466394e-2,4.974915724283406e-2,4.022896624927177e-2,3.618597528924766e-2,0.12093553933825162,3.137431989857141e-2,4.0726984258775405e-2,2.3148308445463013e-2,2.311468130358396e-2,2.452186959665385e-2
DPmixture.dpMemClusters,posteriorClustersDist,pimh,random-fu sampler,KL divergence,0.15301898745600814,7.59040962372506e-2,6.87823321035888e-2,5.081084050612529e-2,4.324955019262774e-2,2.1941764105091275e-2,1.9075903013335248e-2,2.4468265927073622e-2,1.7148680524406566e-2,1.8336755997124612e-2,2.067210219504947e-2,1.9719152959383344e-2,1.6195662143037623e-2
DPmixture.dpMemClusters,posteriorClustersDist,pimh,random-fu sampler,KL divergence,0.11180717659163195,1.769318825099578e-2,1.6562835384023318e-2,2.1854792944663283e-2,2.0958868005254296e-2,2.26046449685498e-2,1.1765352286345369e-2,1.1551115349555746e-2,8.833759652422586e-3,1.420176218357264e-2,1.8847098923051787e-2,1.5481168970524078e-2,1.5295519126790696e-2
DPmixture.dpMemClusters,posteriorClustersDist,pimh,random-fu sampler,KL divergence,3.617931512568509e-2,0.3058851484807854,0.13802743611709092,9.714319403472196e-2,0.10390775779238873,4.6757743095035685e-2,3.188120058702192e-2,2.342694743416689e-2,3.201696994942852e-2,2.3884603189372945e-2,2.374540089508969e-2,1.812131873635355e-2,1.5039839270985563e-2
DPmixture.dpMemClusters,posteriorClustersDist,pimh,random-fu sampler,KL divergence,7.204982827047957e-2,8.590880212094451e-2,2.993283392939175e-2,2.7898433516645033e-2,2.7798997862090533e-2,2.221332753216503e-2,1.2588447115662782e-2,1.3682933336502914e-2,2.1095947841619042e-2,2.1063110341222612e-2,2.2854100983293664e-2,2.1857151457545042e-2,1.8029692881720544e-2
DPmixture.dpMemClusters,posteriorClustersDist,pimh,random-fu sampler,KL divergence,6.637456378667786e-2,2.8750358215258617e-2,8.527576196942274e-3,1.2171460142708016e-2,2.9621453668558985e-2,2.639190360831053e-2,3.4365918415833696e-2,2.4467046589161007e-2,3.420609414363564e-2,2.3384316383607495e-2,1.7588469981547852e-2,1.4858531597187467e-2,1.6328717564451745e-2
DPmixture.dpMemClusters,posteriorClustersDist,pimh,random-fu sampler,KL divergence,4.774161159510189e-2,3.820982089929741e-2,6.2348581789959986e-2,2.9646171185637917e-2,3.777892222382433e-2,3.605242879619439e-2,2.2158624561493857e-2,1.2258902810568895e-2,2.010385203349164e-2,1.722945327499521e-2,1.408480214733997e-2,1.3874802647417899e-2,1.5042624090706745e-2
DPmixture.dpMemClusters,posteriorClustersDist,pimh,random-fu sampler,KL divergence,3.9987101047212786e-2,4.051704964835878e-2,2.0955388219982003e-2,1.6931546119714896e-2,2.5924886684908426e-2,1.5011246944741416e-2,6.4113639992184794e-3,2.000059211629402e-2,1.4881504545847272e-2,1.6308779299654016e-2,1.4960193627939981e-2,1.276454978282619e-2,1.2209456816795942e-2
DPmixture.dpMemClusters,posteriorClustersDist,pimh,random-fu sampler,KL divergence,0.2743134589867554,0.3319654490042852,0.19791497421402152,0.11281489060782063,9.326082377355278e-2,6.0948267748759444e-2,4.7363595894578094e-2,3.196670408314145e-2,3.1686656178400975e-2,2.8482150824597575e-2,2.5005965652169185e-2,2.1015711729777176e-2,1.7197237361228485e-2
DPmixture.dpMemClusters,posteriorClustersDist,pimh,random-fu sampler,KL divergence,0.2576746780217496,0.1043235692554255,0.10463294109559008,0.1024470682970677,9.200746039303737e-2,6.665494858145414e-2,4.211569007978584e-2,2.8318685824437848e-2,3.346923672836657e-2,2.5256255823655486e-2,2.0839816055104106e-2,1.765984539944469e-2,1.8669304872777456e-2
DPmixture.dpMemClusters,posteriorClustersDist,pimh,random-fu sampler,KL divergence,0.11736616747553413,0.1117844049153858,6.717938435734241e-2,3.9470075338167966e-2,3.1087112974094742e-2,2.3230608255165958e-2,1.5226571869527328e-2,1.765133960142191e-2,1.6773182781288188e-2,1.5751751292315656e-2,1.6335838718817358e-2,1.6657431090130778e-2,1.4164165582721286e-2
DPmixture.dpMemClusters,posteriorClustersDist,pimh,random-fu sampler,KL divergence,8.440225530437961e-2,7.461980577542848e-2,4.9186758936670745e-2,3.4475672588785256e-2,2.55025098477182e-2,2.056579214509825e-2,1.8097365537499868e-2,2.9812496527301016e-2,2.6573249094306403e-2,1.640985117638905e-2,1.5046716613405174e-2,1.3001291280498251e-2,1.323193199931522e-2
DPmixture.dpMemClusters,posteriorClustersDist,pimh,random-fu sampler,KL divergence,7.258488693634186e-3,1.726006785065086e-2,1.7488334497656327e-2,7.2206379420080525e-3,4.390084714302018e-3,1.149425489677146e-2,7.4943953549247485e-3,6.333836624030484e-3,4.312293392589361e-3,6.877295164858444e-3,9.775701974757089e-3,8.58138831761964e-3,1.0605274528166777e-2
DPmixture.dpMemClusters,posteriorClustersDist,pimh,random-fu sampler,KL divergence,7.120630738341416e-2,0.13277757362234485,7.787623111125999e-2,3.638790533390012e-2,4.0743558444391606e-2,2.6299167315586493e-2,3.268205492674308e-2,2.692961669649649e-2,2.583485531410702e-2,2.0715092625737952e-2,1.747096200725623e-2,1.676715962170039e-2,1.4440353026937311e-2
DPmixture.dpMemClusters,posteriorClustersDist,pimh,random-fu sampler,KL divergence,0.11776813592260713,5.024570675417189e-2,7.538906374453953e-3,5.416241662039945e-3,1.1688148887786139e-2,1.5816178439719327e-2,1.4067691017782798e-2,1.943758752166455e-2,2.428897245737227e-2,2.6440344846306713e-2,1.9681365857903324e-2,1.8044067937250052e-2,1.580922333628009e-2
DPmixture.dpMemClusters,posteriorClustersDist,pimh,random-fu sampler,KL divergence,0.15382663363199472,0.1341750046517566,7.166501514035994e-2,5.041592608147909e-2,3.5240299777593506e-2,2.696618625325116e-2,2.197967615714145e-2,1.444595684213814e-2,1.5808955331456695e-2,1.3762830515780988e-2,1.341776972725697e-2,9.915133601294571e-3,1.1230085346267606e-2
DPmixture.dpMemClusters,posteriorClustersDist,pimh,random-fu sampler,KL divergence,4.208395390690334e-2,0.2070634743045271,0.12579627935909554,9.613236115281631e-2,6.698444632448289e-2,3.2596858089543865e-2,2.6508936162164445e-2,2.0819811274506106e-2,1.569540800390747e-2,1.2861603064884645e-2,1.3537885359068923e-2,1.0881480890896173e-2,1.3955524278777297e-2
DPmixture.dpMemClusters,posteriorClustersDist,pimh,random-fu sampler,KL divergence,0.11066118188311942,8.512544445389966e-2,6.1733882725764834e-2,4.3225102904975665e-2,2.291023353808752e-2,2.6630874826413124e-2,1.976859673802375e-2,1.4814672466702029e-2,1.7137435528079985e-2,1.8633706866509517e-2,1.7190343643978177e-2,1.6822399146979916e-2,1.681844860574661e-2
DPmixture.dpMemClusters,posteriorClustersDist,pimh,random-fu sampler,KL divergence,0.1336210637221355,6.595090579973431e-2,2.02392750706921e-2,2.8354505199949788e-2,3.527257318173593e-2,3.657578226751023e-2,3.860508787930235e-2,3.350968403798669e-2,2.9254792786729628e-2,1.8658695062056634e-2,1.7506150136240513e-2,1.8234245061139194e-2,1.567343257250323e-2
DPmixture.dpMemClusters,posteriorClustersDist,pimh,random-fu sampler,KL divergence,2.2082276770271414e-2,9.529594332134492e-2,3.760071592704453e-2,1.9651518906020068e-2,1.0064028999839842e-2,7.0190050587991834e-3,9.881857559565811e-3,8.7699393758495e-3,9.461763799677532e-3,1.0429561229853987e-2,1.3026326152643106e-2,1.2783788884547757e-2,1.4052509208860886e-2
DPmixture.dpMemClusters,posteriorClustersDist,pimh,random-fu sampler,KL divergence,0.18804126544138594,8.07137375189484e-2,4.365688577308098e-2,4.308948825550356e-2,4.33981801256626e-2,3.5645574572095606e-2,2.2037257305264322e-2,1.608588639717813e-2,1.2409318377058592e-2,1.0272895861414359e-2,1.018559570219884e-2,1.4661089095068434e-2,1.6658538195104235e-2
DPmixture.dpMemClusters,posteriorClustersDist,pimh,random-fu sampler,KL divergence,0.10396419994923245,5.1451036244787536e-2,1.4254919643174411e-2,2.227929732194707e-2,2.7755901836977983e-2,2.554131379246697e-2,2.92778725542872e-2,2.1420910784971315e-2,2.550661678046041e-2,1.4477400479317963e-2,1.5955683883018018e-2,1.7817299551120578e-2,1.9281571255525595e-2
DPmixture.dpMemClusters,posteriorClustersDist,pimh,random-fu sampler,KL divergence,0.11541314355894311,8.434250884150764e-2,1.8292641801995364e-2,1.2746396488196251e-2,9.480458157382545e-3,4.7213058042035695e-3,6.179700161218357e-3,8.177324869294105e-3,1.07506222414223e-2,1.5537238338588198e-2,1.1595275391295108e-2,1.2144803333193961e-2,1.604698293503852e-2
DPmixture.dpMemClusters,posteriorClustersDist,pimh,random-fu sampler,KL divergence,2.938819852190431e-2,2.2118353830118544e-2,2.1585598680432187e-2,1.789258399356864e-2,2.7797471660200856e-2,1.3287631028279399e-2,9.397074323839653e-3,3.6298760903000745e-3,6.234091760270897e-3,4.794526923941713e-3,6.213925408023639e-3,8.088329935567596e-3,1.1697332748475193e-2
DPmixture.dpMemClusters,posteriorClustersDist,pimh,random-fu sampler,KL divergence,5.1912718859413017e-2,2.1721419627521818e-2,6.843391558955461e-2,3.3365533131691764e-2,2.3667924054855932e-2,1.807422502783848e-2,9.498159523050125e-3,9.005248859453046e-3,9.462452673249064e-3,2.0621752733321425e-2,2.379522668765022e-2,2.0724963355768403e-2,1.7666941850325017e-2
